,ResponseId,cue,num_resp,R1,R2,R3
26754,R_3rMvagRHbtxZZ0R,rabz,1,terrible,NA,NA
26755,R_3rMvagRHbtxZZ0R,saman,1,fine,NA,NA
26756,R_3rMvagRHbtxZZ0R,sampat,I recognise this word but cannot think of anything,NA,NA,NA
26757,R_3rMvagRHbtxZZ0R,sam seng,I recognise this word but cannot think of anything,NA,NA,NA
26758,R_3rMvagRHbtxZZ0R,siao,1,crazy,NA,NA
26759,R_3rMvagRHbtxZZ0R,simi,1,what,NA,NA
26760,R_3rMvagRHbtxZZ0R,sod,I recognise this word but cannot think of anything,NA,NA,NA
26761,R_3rMvagRHbtxZZ0R,swaku,1,dumb,NA,NA
26762,R_3rMvagRHbtxZZ0R,tahan,1,Stand,NA,NA
26763,R_3rMvagRHbtxZZ0R,tuang,I don't know this word,NA,NA,NA
26764,R_3rMvagRHbtxZZ0R,twa kee,1,big size,NA,NA
26765,R_3rMvagRHbtxZZ0R,zao kng,1,Malingering,NA,NA
26766,R_2XdQLPXg8akzOzG,4D,1,Singapore pools,NA,NA
26767,R_2XdQLPXg8akzOzG,11B,1,ns,NA,NA
26768,R_2XdQLPXg8akzOzG,abit,1,slightly,NA,NA
26769,R_2XdQLPXg8akzOzG,agak agak,1,approximate,NA,NA
26770,R_2XdQLPXg8akzOzG,Ah Lian,1,female gangster,NA,NA
26771,R_2XdQLPXg8akzOzG,ang pow,1,red packet,NA,NA
26772,R_2XdQLPXg8akzOzG,ar bo,I don't know this word,NA,NA,NA
26773,R_2XdQLPXg8akzOzG,bo beh zao,I recognise this word but cannot think of anything,NA,NA,NA
26774,R_2XdQLPXg8akzOzG,bo eng,1,no time,NA,NA
26775,R_2XdQLPXg8akzOzG,bo jio,1,uninvited,NA,NA
26776,R_2XdQLPXg8akzOzG,catch no ball,1,don't understand,NA,NA
26777,R_2XdQLPXg8akzOzG,chao geng,I recognise this word but cannot think of anything,NA,NA,NA
26778,R_2XdQLPXg8akzOzG,chao mugger,1,closet mugger,NA,NA
26779,R_2XdQLPXg8akzOzG,cheem,1,difficult,NA,NA
26780,R_2XdQLPXg8akzOzG,chim,1,difficult,NA,NA
26781,R_2XdQLPXg8akzOzG,damn,2,very,wow,NA
26782,R_2XdQLPXg8akzOzG,double confirm,1,reaffirm,NA,NA
26783,R_2XdQLPXg8akzOzG,eye power,1,useless,NA,NA
26784,R_2XdQLPXg8akzOzG,garang,I recognise this word but cannot think of anything,NA,NA,NA
26785,R_2XdQLPXg8akzOzG,goondu,1,stupid,NA,NA
26786,R_2XdQLPXg8akzOzG,gor chiam tua guay gu chia leng,1,make a big fuss out of something small,NA,NA
26787,R_2XdQLPXg8akzOzG,handphone,1,mobile phone,NA,NA
26788,R_2XdQLPXg8akzOzG,hao lian,1,show off,NA,NA
26789,R_2XdQLPXg8akzOzG,hong bao,2,red packet,money,NA
26790,R_2XdQLPXg8akzOzG,huat,1,money,NA,NA
26791,R_2XdQLPXg8akzOzG,Q143,I recognise this word but cannot think of anything,NA,NA,NA
26792,R_2XdQLPXg8akzOzG,kar pak,1,car park,NA,NA
26793,R_2XdQLPXg8akzOzG,kayu,I recognise this word but cannot think of anything,NA,NA,NA
26794,R_2XdQLPXg8akzOzG,kena sai,1,like shit,NA,NA
26795,R_2XdQLPXg8akzOzG,kong ka kiao,I recognise this word but cannot think of anything,NA,NA,NA
26796,R_2XdQLPXg8akzOzG,kopi,1,coffee,NA,NA
26797,R_2XdQLPXg8akzOzG,kopitiam,1,coffee shop,NA,NA
26798,R_2XdQLPXg8akzOzG,lao pei huet,I don't know this word,NA,NA,NA
26799,R_2XdQLPXg8akzOzG,leh,I recognise this word but cannot think of anything,NA,NA,NA
26800,R_2XdQLPXg8akzOzG,lepak,1,laze around,NA,NA
26801,R_2XdQLPXg8akzOzG,liao,1,already,NA,NA
26802,R_2XdQLPXg8akzOzG,liddat,1,like this,NA,NA
26803,R_2XdQLPXg8akzOzG,mah,1,just an expression,NA,NA
26804,R_2XdQLPXg8akzOzG,makan,1,eat,NA,NA
26805,R_2XdQLPXg8akzOzG,mang zang,I don't know this word,NA,NA,NA
26806,R_2XdQLPXg8akzOzG,mata,2,eyes,police,NA
26807,R_2XdQLPXg8akzOzG,no eye see,1,unable to face something,NA,NA
26808,R_2XdQLPXg8akzOzG,orbi,I recognise this word but cannot think of anything,NA,NA,NA
26809,R_2XdQLPXg8akzOzG,owadio,I don't know this word,NA,NA,NA
26810,R_2XdQLPXg8akzOzG,pak zam,I don't know this word,NA,NA,NA
26811,R_2XdQLPXg8akzOzG,pang chance,1,give a chance,NA,NA
26812,R_2XdQLPXg8akzOzG,pia,I don't know this word,NA,NA,NA
26813,R_2XdQLPXg8akzOzG,pundek,I don't know this word,NA,NA,NA
26814,R_2XdQLPXg8akzOzG,sabo,1,sabotage,NA,NA
26815,R_2XdQLPXg8akzOzG,sakar,I don't know this word,NA,NA,NA
26816,R_2XdQLPXg8akzOzG,sekali,1,just in case,NA,NA
26817,R_2XdQLPXg8akzOzG,shame shame,1,embarrassment,NA,NA
26818,R_2XdQLPXg8akzOzG,sia,I recognise this word but cannot think of anything,NA,NA,NA
26819,R_2XdQLPXg8akzOzG,siam,1,dodge,NA,NA
26820,R_2XdQLPXg8akzOzG,siao,1,crazy,NA,NA
26821,R_2XdQLPXg8akzOzG,sod,I don't know this word,NA,NA,NA
26822,R_2XdQLPXg8akzOzG,song,1,song,NA,NA
26823,R_2XdQLPXg8akzOzG,suay,1,unlucky,NA,NA
26824,R_2XdQLPXg8akzOzG,sui,1,pretty,NA,NA
26825,R_2XdQLPXg8akzOzG,tak boleh,1,cannot,NA,NA
26826,R_2XdQLPXg8akzOzG,tak boleh tahan,1,cannot withstand one's behaviour,NA,NA
26827,R_2XdQLPXg8akzOzG,tekan,1,find trouble with,NA,NA
26828,R_2XdQLPXg8akzOzG,tembalik,2,turn around,capsize,NA
26829,R_2XdQLPXg8akzOzG,ti ko pek,1,pervert,NA,NA
26830,R_2XdQLPXg8akzOzG,toot,1,annoying,NA,NA
26831,R_2XdQLPXg8akzOzG,vomit blood,1,blood boil,NA,NA
26832,R_2XdQLPXg8akzOzG,wayang,1,drama,NA,NA
26833,R_2XdQLPXg8akzOzG,xia lan,I don't know this word,NA,NA,NA
26834,R_2XdQLPXg8akzOzG,yandao,1,handsome,NA,NA
26835,R_2XdQLPXg8akzOzG,yaya papaya,1,proud,NA,NA
26836,R_2wyjX9INe1Xxjob,abuden,2,obviously,duh,NA
26837,R_2wyjX9INe1Xxjob,ACBC,I don't know this word,NA,NA,NA
26838,R_2wyjX9INe1Xxjob,agar-ration,1,estimation,NA,NA
26839,R_2wyjX9INe1Xxjob,Ah Seng,I recognise this word but cannot think of anything,NA,NA,NA
26840,R_2wyjX9INe1Xxjob,Ah Huay,I don't know this word,NA,NA,NA
26841,R_2wyjX9INe1Xxjob,aiyah,1,exasperation,NA,NA
26842,R_2wyjX9INe1Xxjob,aiyoyo,1,pity,NA,NA
26843,R_2wyjX9INe1Xxjob,alamak,1,what the heck,NA,NA
26844,R_2wyjX9INe1Xxjob,ayam,1,chicken,NA,NA
26845,R_2wyjX9INe1Xxjob,bak kwa,3,Chinese,new year,pork
26846,R_2wyjX9INe1Xxjob,bao toh,1,sabotage,NA,NA
26847,R_2wyjX9INe1Xxjob,bodoh,2,stupid,dumb,NA
26848,R_2wyjX9INe1Xxjob,bo chap,I recognise this word but cannot think of anything,NA,NA,NA
26849,R_2wyjX9INe1Xxjob,bo ta bo lan pa,I don't know this word,NA,NA,NA
26850,R_2wyjX9INe1Xxjob,bo zheng hu,I don't know this word,NA,NA,NA
26851,R_2wyjX9INe1Xxjob,cert,1,uni,NA,NA
26852,R_2wyjX9INe1Xxjob,chap lau chu,I don't know this word,NA,NA,NA
26853,R_2wyjX9INe1Xxjob,chee ko pek,2,paedophile,old man,NA
26854,R_2wyjX9INe1Xxjob,chicken business,I recognise this word but cannot think of anything,NA,NA,NA
26855,R_2wyjX9INe1Xxjob,chio bu,3,cute,hot,girl
26856,R_2wyjX9INe1Xxjob,chop,1,chicken,NA,NA
26857,R_2wyjX9INe1Xxjob,cmi,1,sucks,NA,NA
26858,R_2wyjX9INe1Xxjob,corright,1,correct,NA,NA
26859,R_2wyjX9INe1Xxjob,da bao,1,takeaway,NA,NA
26860,R_2wyjX9INe1Xxjob,eeyer,1,disgusting,NA,NA
26861,R_2wyjX9INe1Xxjob,encik,I recognise this word but cannot think of anything,NA,NA,NA
26862,R_2wyjX9INe1Xxjob,heng,1,luckily,NA,NA
26863,R_2wyjX9INe1Xxjob,jiak zua,I don't know this word,NA,NA,NA
26864,R_2wyjX9INe1Xxjob,jiak kantang,I recognise this word but cannot think of anything,NA,NA,NA
26865,R_2wyjX9INe1Xxjob,kar chng,1,backside,NA,NA
26866,R_2wyjX9INe1Xxjob,kena,1,cause,NA,NA
26867,R_2wyjX9INe1Xxjob,ki chia,I don't know this word,NA,NA,NA
26868,R_2wyjX9INe1Xxjob,kiam,I don't know this word,NA,NA,NA
26869,R_2wyjX9INe1Xxjob,lan jiao,I recognise this word but cannot think of anything,NA,NA,NA
26870,R_2wyjX9INe1Xxjob,limpeh,I recognise this word but cannot think of anything,NA,NA,NA
26871,R_2wyjX9INe1Xxjob,lobang,1,good deal,NA,NA
26872,R_2wyjX9INe1Xxjob,long zhong,I recognise this word but cannot think of anything,NA,NA,NA
26873,R_2wyjX9INe1Xxjob,luan,1,messy,NA,NA
26874,R_2wyjX9INe1Xxjob,mafan,1,troublesome,NA,NA
26875,R_2wyjX9INe1Xxjob,mampat,I recognise this word but cannot think of anything,NA,NA,NA
26876,R_2wyjX9INe1Xxjob,masak-masak,I recognise this word but cannot think of anything,NA,NA,NA
26877,R_2wyjX9INe1Xxjob,meh,1,discourse particle,NA,NA
26878,R_2wyjX9INe1Xxjob,mug,2,study,cup,NA
26879,R_2wyjX9INe1Xxjob,neh neh,1,tits,NA,NA
26880,R_2wyjX9INe1Xxjob,no horse run,I don't know this word,NA,NA,NA
26881,R_2wyjX9INe1Xxjob,O$P$,2,loan shark,debt,NA
26882,R_2wyjX9INe1Xxjob,ORD loh,1,NS,NA,NA
26883,R_2wyjX9INe1Xxjob,pai kia,1,rebel,NA,NA
26884,R_2wyjX9INe1Xxjob,paiseh,1,feels bad,NA,NA
26885,R_2wyjX9INe1Xxjob,pak chiu cheng,I don't know this word,NA,NA,NA
26886,R_2wyjX9INe1Xxjob,pang sai,1,poop,NA,NA
26887,R_2wyjX9INe1Xxjob,pok kai,I don't know this word,NA,NA,NA
26888,R_2wyjX9INe1Xxjob,puki,I don't know this word,NA,NA,NA
26889,R_2wyjX9INe1Xxjob,see me no up,I recognise this word but cannot think of anything,NA,NA,NA
26890,R_2wyjX9INe1Xxjob,sian,2,tiring,stress,NA
26891,R_2wyjX9INe1Xxjob,sibei,1,extremely,NA,NA
26892,R_2wyjX9INe1Xxjob,simi,1,what,NA,NA
26893,R_2wyjX9INe1Xxjob,Si mi lan jiao,1,what even,NA,NA
26894,R_2wyjX9INe1Xxjob,sotong,1,blur,NA,NA
26895,R_2wyjX9INe1Xxjob,steady pom pi pi,1,all good,NA,NA
26896,R_2wyjX9INe1Xxjob,swaku,1,country bumpkin,NA,NA
26897,R_2wyjX9INe1Xxjob,tahan,1,tolerate,NA,NA
26898,R_2wyjX9INe1Xxjob,talk cock,1,nonsense,NA,NA
26899,R_2wyjX9INe1Xxjob,tuang,I don't know this word,NA,NA,NA
26900,R_2wyjX9INe1Xxjob,ulu,1,deserted,NA,NA
26901,R_2wyjX9INe1Xxjob,very the,1,intensifier,NA,NA
26902,R_2wyjX9INe1Xxjob,wa(h) lan,1,walan,NA,NA
26903,R_2wyjX9INe1Xxjob,wa(h) lao (eh),2,exclamation,disbelief,NA
26904,R_2wyjX9INe1Xxjob,xia suay,I recognise this word but cannot think of anything,NA,NA,NA
26905,R_2wyjX9INe1Xxjob,your head,I recognise this word but cannot think of anything,NA,NA,NA
26906,R_wYpdeWgNkLbypR7,act blur,I recognise this word but cannot think of anything,NA,NA,NA
26907,R_wYpdeWgNkLbypR7,act cute,I recognise this word but cannot think of anything,NA,NA,NA
26908,R_wYpdeWgNkLbypR7,action,I recognise this word but cannot think of anything,NA,NA,NA
26909,R_wYpdeWgNkLbypR7,ah gua,1,Gay,NA,NA
26910,R_wYpdeWgNkLbypR7,Ah Long,1,Loan sharks,NA,NA
26911,R_wYpdeWgNkLbypR7,ai see,I don't know this word,NA,NA,NA
26912,R_wYpdeWgNkLbypR7,ai swee mai m'niah,I don't know this word,NA,NA,NA
26913,R_wYpdeWgNkLbypR7,ai tzai,I don't know this word,NA,NA,NA
26914,R_wYpdeWgNkLbypR7,akan datang,1,Coming soon,NA,NA
26915,R_wYpdeWgNkLbypR7,ar,1,Yes,NA,NA
26916,R_wYpdeWgNkLbypR7,barang barang,1,Belongings,NA,NA
26917,R_wYpdeWgNkLbypR7,belanja,1,Treat,NA,NA
26918,R_wYpdeWgNkLbypR7,bo pian,I recognise this word but cannot think of anything,NA,NA,NA
26919,R_wYpdeWgNkLbypR7,bo geh,1,Toothless,NA,NA
26920,R_wYpdeWgNkLbypR7,bo tao boh beh,I don't know this word,NA,NA,NA
26921,R_wYpdeWgNkLbypR7,buay song,1,Unhappy,NA,NA
26922,R_wYpdeWgNkLbypR7,buay gan,I don't know this word,NA,NA,NA
26923,R_wYpdeWgNkLbypR7,buay steady,I recognise this word but cannot think of anything,NA,NA,NA
26924,R_wYpdeWgNkLbypR7,chao,I recognise this word but cannot think of anything,NA,NA,NA
26925,R_wYpdeWgNkLbypR7,zha bor,1,Lady,NA,NA
26926,R_wYpdeWgNkLbypR7,'cher,1,Teacher,NA,NA
26927,R_wYpdeWgNkLbypR7,chiong,I don't know this word,NA,NA,NA
26928,R_wYpdeWgNkLbypR7,chiong sua,I don't know this word,NA,NA,NA
26929,R_wYpdeWgNkLbypR7,chiu kana kah,I don't know this word,NA,NA,NA
26930,R_wYpdeWgNkLbypR7,chope,1,Reserve,NA,NA
26931,R_wYpdeWgNkLbypR7,dey,I don't know this word,NA,NA,NA
26932,R_wYpdeWgNkLbypR7,echerley,1,Actually,NA,NA
26933,R_wYpdeWgNkLbypR7,gabra,1,Nonsense,NA,NA
26934,R_wYpdeWgNkLbypR7,gahmen,1,Government,NA,NA
26935,R_wYpdeWgNkLbypR7,geh geh,I don't know this word,NA,NA,NA
26936,R_wYpdeWgNkLbypR7,get,1,Get,NA,NA
26937,R_wYpdeWgNkLbypR7,gostan,1,Reverse,NA,NA
26938,R_wYpdeWgNkLbypR7,helication,I don't know this word,NA,NA,NA
26939,R_wYpdeWgNkLbypR7,horlan,I don't know this word,NA,NA,NA
26940,R_wYpdeWgNkLbypR7,ho liao,I don't know this word,NA,NA,NA
26941,R_wYpdeWgNkLbypR7,hum ji,I don't know this word,NA,NA,NA
26942,R_wYpdeWgNkLbypR7,jia lat,1,Bad,NA,NA
26943,R_wYpdeWgNkLbypR7,jio,1,Invite,NA,NA
26944,R_wYpdeWgNkLbypR7,kampung,1,Village,NA,NA
26945,R_wYpdeWgNkLbypR7,keling kia,I recognise this word but cannot think of anything,NA,NA,NA
26946,R_wYpdeWgNkLbypR7,kenz,I don't know this word,NA,NA,NA
26947,R_wYpdeWgNkLbypR7,kiasi,1,Scared of dying,NA,NA
26948,R_wYpdeWgNkLbypR7,koyah,I don't know this word,NA,NA,NA
26949,R_wYpdeWgNkLbypR7,lao sai,1,Diarrhoea,NA,NA
26950,R_wYpdeWgNkLbypR7,liek boh kiew,I don't know this word,NA,NA,NA
26951,R_wYpdeWgNkLbypR7,mong cha cha,1,Blur,NA,NA
26952,R_wYpdeWgNkLbypR7,neh neh pok,I don't know this word,NA,NA,NA
26953,R_wYpdeWgNkLbypR7,nua,I don't know this word,NA,NA,NA
26954,R_wYpdeWgNkLbypR7,obiang,I don't know this word,NA,NA,NA
26955,R_wYpdeWgNkLbypR7,orh hor,1,Bad,NA,NA
26956,R_wYpdeWgNkLbypR7,pak tor,1,Dating,NA,NA
26957,R_wYpdeWgNkLbypR7,pang jio,1,Urinate,NA,NA
26958,R_wYpdeWgNkLbypR7,pariah,I don't know this word,NA,NA,NA
26959,R_wYpdeWgNkLbypR7,pasar malam,1,Night market,NA,NA
26960,R_wYpdeWgNkLbypR7,photostat,1,Photo step,NA,NA
26961,R_wYpdeWgNkLbypR7,piak piak,I don't know this word,NA,NA,NA
26962,R_wYpdeWgNkLbypR7,rabz,1,Bad,NA,NA
26963,R_wYpdeWgNkLbypR7,rabz-kebabz,I don't know this word,NA,NA,NA
26964,R_wYpdeWgNkLbypR7,sei,I don't know this word,NA,NA,NA
26965,R_wYpdeWgNkLbypR7,sor zai,I don't know this word,NA,NA,NA
26966,R_wYpdeWgNkLbypR7,suka,1,Anyhow,NA,NA
26967,R_wYpdeWgNkLbypR7,swee,I recognise this word but cannot think of anything,NA,NA,NA
26968,R_wYpdeWgNkLbypR7,tyco,I don't know this word,NA,NA,NA
26969,R_wYpdeWgNkLbypR7,teh,1,Tea,NA,NA
26970,R_wYpdeWgNkLbypR7,diam,1,Keep quiet,NA,NA
26971,R_wYpdeWgNkLbypR7,un,I don't know this word,NA,NA,NA
26972,R_wYpdeWgNkLbypR7,up lorry,I don't know this word,NA,NA,NA
26973,R_wYpdeWgNkLbypR7,walau,I recognise this word but cannot think of anything,NA,NA,NA
26974,R_wYpdeWgNkLbypR7,white horse,1,Silver spoon,NA,NA
26975,R_wYpdeWgNkLbypR7,zhun,I don't know this word,NA,NA,NA
26976,R_3rIjZMhm8BwIH8A,Ah Beng,1,gangster,NA,NA
26977,R_3rIjZMhm8BwIH8A,Ah Seng,I don't know this word,NA,NA,NA
26978,R_3rIjZMhm8BwIH8A,ah,1,scared,NA,NA
26979,R_3rIjZMhm8BwIH8A,Ah Huay,I don't know this word,NA,NA,NA
26980,R_3rIjZMhm8BwIH8A,ah neh,1,Indian,NA,NA
26981,R_3rIjZMhm8BwIH8A,aiyoyo,I don't know this word,NA,NA,NA
26982,R_3rIjZMhm8BwIH8A,an zhua?,I don't know this word,NA,NA,NA
26983,R_3rIjZMhm8BwIH8A,barang barang,1,stuff,NA,NA
26984,R_3rIjZMhm8BwIH8A,belanja,1,pay for,NA,NA
26985,R_3rIjZMhm8BwIH8A,bo beh zao,I don't know this word,NA,NA,NA
26986,R_3rIjZMhm8BwIH8A,bo liao,I recognise this word but cannot think of anything,NA,NA,NA
26987,R_3rIjZMhm8BwIH8A,bo ta bo lan pa,1,cannot drink then weak,NA,NA
26988,R_3rIjZMhm8BwIH8A,bo zheng hu,I recognise this word but cannot think of anything,NA,NA,NA
26989,R_3rIjZMhm8BwIH8A,buay gan,I don't know this word,NA,NA,NA
26990,R_3rIjZMhm8BwIH8A,buay tahan,1,cannot take it,NA,NA
26991,R_3rIjZMhm8BwIH8A,catch no ball,1,don't understand,NA,NA
26992,R_3rIjZMhm8BwIH8A,chap lau chu,I don't know this word,NA,NA,NA
26993,R_3rIjZMhm8BwIH8A,chee bai,1,vulgarity,NA,NA
26994,R_3rIjZMhm8BwIH8A,chop chop,1,hurry up,NA,NA
26995,R_3rIjZMhm8BwIH8A,double confirm,1,affirm,NA,NA
26996,R_3rIjZMhm8BwIH8A,gone-case,1,no hope,NA,NA
26997,R_3rIjZMhm8BwIH8A,hao lian,1,show off,NA,NA
26998,R_3rIjZMhm8BwIH8A,helication,I don't know this word,NA,NA,NA
26999,R_3rIjZMhm8BwIH8A,horlan,I recognise this word but cannot think of anything,NA,NA,NA
27000,R_3rIjZMhm8BwIH8A,hong gan,1,shock,NA,NA
27001,R_3rIjZMhm8BwIH8A,hum ji,I don't know this word,NA,NA,NA
27002,R_3rIjZMhm8BwIH8A,jelak,1,food,NA,NA
27003,R_3rIjZMhm8BwIH8A,jiak zua,I don't know this word,NA,NA,NA
27004,R_3rIjZMhm8BwIH8A,jio,1,invite,NA,NA
27005,R_3rIjZMhm8BwIH8A,kae ang moh,I don't know this word,NA,NA,NA
27006,R_3rIjZMhm8BwIH8A,kar pak,1,car park,NA,NA
27007,R_3rIjZMhm8BwIH8A,keling kia,I don't know this word,NA,NA,NA
27008,R_3rIjZMhm8BwIH8A,kiam pa,I don't know this word,NA,NA,NA
27009,R_3rIjZMhm8BwIH8A,kiasi,I recognise this word but cannot think of anything,NA,NA,NA
27010,R_3rIjZMhm8BwIH8A,kilat,I don't know this word,NA,NA,NA
27011,R_3rIjZMhm8BwIH8A,kong ka kiao,I don't know this word,NA,NA,NA
27012,R_3rIjZMhm8BwIH8A,kopi,1,coffee,NA,NA
27013,R_3rIjZMhm8BwIH8A,kopitiam,1,eating,NA,NA
27014,R_3rIjZMhm8BwIH8A,koyah,I don't know this word,NA,NA,NA
27015,R_3rIjZMhm8BwIH8A,lao lan,I don't know this word,NA,NA,NA
27016,R_3rIjZMhm8BwIH8A,lepak,1,chill,NA,NA
27017,R_3rIjZMhm8BwIH8A,liek boh kiew,I don't know this word,NA,NA,NA
27018,R_3rIjZMhm8BwIH8A,lombang,1,driving,NA,NA
27019,R_3rIjZMhm8BwIH8A,macam,1,almost like,NA,NA
27020,R_3rIjZMhm8BwIH8A,mafan,1,troublesome,NA,NA
27021,R_3rIjZMhm8BwIH8A,mang zang,I don't know this word,NA,NA,NA
27022,R_3rIjZMhm8BwIH8A,meh,I recognise this word but cannot think of anything,NA,NA,NA
27023,R_3rIjZMhm8BwIH8A,no horse run,I don't know this word,NA,NA,NA
27024,R_3rIjZMhm8BwIH8A,obiang,1,old,NA,NA
27025,R_3rIjZMhm8BwIH8A,pang chance,I don't know this word,NA,NA,NA
27026,R_3rIjZMhm8BwIH8A,pang sai,1,shit,NA,NA
27027,R_3rIjZMhm8BwIH8A,pang jio,I recognise this word but cannot think of anything,NA,NA,NA
27028,R_3rIjZMhm8BwIH8A,pia,I don't know this word,NA,NA,NA
27029,R_3rIjZMhm8BwIH8A,pok kai,I don't know this word,NA,NA,NA
27030,R_3rIjZMhm8BwIH8A,rabz,1,horrible,NA,NA
27031,R_3rIjZMhm8BwIH8A,rabz-kebabz,1,horrible,NA,NA
27032,R_3rIjZMhm8BwIH8A,shiok,1,enjoyable,NA,NA
27033,R_3rIjZMhm8BwIH8A,sian,1,annoyed,NA,NA
27034,R_3rIjZMhm8BwIH8A,Si mi lan jiao,1,what,NA,NA
27035,R_3rIjZMhm8BwIH8A,sotong,1,blur,NA,NA
27036,R_3rIjZMhm8BwIH8A,suka,1,like,NA,NA
27037,R_3rIjZMhm8BwIH8A,sui,1,nice,NA,NA
27038,R_3rIjZMhm8BwIH8A,tahan,1,endure,NA,NA
27039,R_3rIjZMhm8BwIH8A,tak boleh,1,cannot,NA,NA
27040,R_3rIjZMhm8BwIH8A,tio,1,get,NA,NA
27041,R_3rIjZMhm8BwIH8A,ti ko pek,1,pervert,NA,NA
27042,R_3rIjZMhm8BwIH8A,towkay,I don't know this word,NA,NA,NA
27043,R_3rIjZMhm8BwIH8A,tuang,I don't know this word,NA,NA,NA
27044,R_3rIjZMhm8BwIH8A,twa kee,I don't know this word,NA,NA,NA
27045,R_3rIjZMhm8BwIH8A,zao hor,I don't know this word,NA,NA,NA
27046,R_sAOEW4BKVUQqXkd,abit,1,little,NA,NA
27047,R_sAOEW4BKVUQqXkd,abuden,1,then what,NA,NA
27048,R_sAOEW4BKVUQqXkd,act cute,1,cringe,NA,NA
27049,R_sAOEW4BKVUQqXkd,Ah Lian,1,girl version of up,NA,NA
27050,R_sAOEW4BKVUQqXkd,Ah Long,1,loan shark,NA,NA
27051,R_sAOEW4BKVUQqXkd,ah tiong,I don't know this word,NA,NA,NA
27052,R_sAOEW4BKVUQqXkd,ai see,I don't know this word,NA,NA,NA
27053,R_sAOEW4BKVUQqXkd,ai swee mai m'niah,I recognise this word but cannot think of anything,NA,NA,NA
27054,R_sAOEW4BKVUQqXkd,bo pian,1,bops,NA,NA
27055,R_sAOEW4BKVUQqXkd,boleh,I recognise this word but cannot think of anything,NA,NA,NA
27056,R_sAOEW4BKVUQqXkd,buaya,1,crocodile,NA,NA
27057,R_sAOEW4BKVUQqXkd,buay song,1,not happy,NA,NA
27058,R_sAOEW4BKVUQqXkd,cert,I don't know this word,NA,NA,NA
27059,R_sAOEW4BKVUQqXkd,chao,1,bcc,NA,NA
27060,R_sAOEW4BKVUQqXkd,zha bor,1,girl,NA,NA
27061,R_sAOEW4BKVUQqXkd,'cher,1,teacher,NA,NA
27062,R_sAOEW4BKVUQqXkd,chin chai,1,sui bin,NA,NA
27063,R_sAOEW4BKVUQqXkd,chiong,1,rush,NA,NA
27064,R_sAOEW4BKVUQqXkd,chop chop,1,fast fast,NA,NA
27065,R_sAOEW4BKVUQqXkd,cmi,1,can't make it,NA,NA
27066,R_sAOEW4BKVUQqXkd,don't play play,1,serious,NA,NA
27067,R_sAOEW4BKVUQqXkd,echerley,I don't know this word,NA,NA,NA
27068,R_sAOEW4BKVUQqXkd,eye power,I recognise this word but cannot think of anything,NA,NA,NA
27069,R_sAOEW4BKVUQqXkd,gabra,I recognise this word but cannot think of anything,NA,NA,NA
27070,R_sAOEW4BKVUQqXkd,geh geh,I recognise this word but cannot think of anything,NA,NA,NA
27071,R_sAOEW4BKVUQqXkd,geh kiang,1,don't geh king leh,NA,NA
27072,R_sAOEW4BKVUQqXkd,gor chiam tua guay gu chia leng,I don't know this word,NA,NA,NA
27073,R_sAOEW4BKVUQqXkd,ho liao,1,good,NA,NA
27074,R_sAOEW4BKVUQqXkd,hong bao,1,ang Pao,NA,NA
27075,R_sAOEW4BKVUQqXkd,huat,1,get money,NA,NA
27076,R_sAOEW4BKVUQqXkd,ini macam,I recognise this word but cannot think of anything,NA,NA,NA
27077,R_sAOEW4BKVUQqXkd,kampung,1,glam,NA,NA
27078,R_sAOEW4BKVUQqXkd,kayu,I recognise this word but cannot think of anything,NA,NA,NA
27079,R_sAOEW4BKVUQqXkd,kenz,1,can,NA,NA
27080,R_sAOEW4BKVUQqXkd,ki chia,I don't know this word,NA,NA,NA
27081,R_sAOEW4BKVUQqXkd,kilat,I don't know this word,NA,NA,NA
27082,R_sAOEW4BKVUQqXkd,ku ku jiao,1,penis,NA,NA
27083,R_sAOEW4BKVUQqXkd,lah,1,la,NA,NA
27084,R_sAOEW4BKVUQqXkd,lao sai,1,diarrhoea,NA,NA
27085,R_sAOEW4BKVUQqXkd,la sai,I don't know this word,NA,NA,NA
27086,R_sAOEW4BKVUQqXkd,liao,1,already,NA,NA
27087,R_sAOEW4BKVUQqXkd,liddat,1,like that,NA,NA
27088,R_sAOEW4BKVUQqXkd,limpeh,1,father,NA,NA
27089,R_sAOEW4BKVUQqXkd,long zhong,1,auspicious,NA,NA
27090,R_sAOEW4BKVUQqXkd,luan,1,messy,NA,NA
27091,R_sAOEW4BKVUQqXkd,mah,I recognise this word but cannot think of anything,NA,NA,NA
27092,R_sAOEW4BKVUQqXkd,mong cha cha,I don't know this word,NA,NA,NA
27093,R_sAOEW4BKVUQqXkd,neh neh,1,boobs,NA,NA
27094,R_sAOEW4BKVUQqXkd,nia,I recognise this word but cannot think of anything,NA,NA,NA
27095,R_sAOEW4BKVUQqXkd,nia gong,I don't know this word,NA,NA,NA
27096,R_sAOEW4BKVUQqXkd,nia gong de ji dan,I don't know this word,NA,NA,NA
27097,R_sAOEW4BKVUQqXkd,no eye see,I recognise this word but cannot think of anything,NA,NA,NA
27098,R_sAOEW4BKVUQqXkd,nua,1,slack,NA,NA
27099,R_sAOEW4BKVUQqXkd,Obasan,I don't know this word,NA,NA,NA
27100,R_sAOEW4BKVUQqXkd,pak tor,1,date,NA,NA
27101,R_sAOEW4BKVUQqXkd,pasar malam,I recognise this word but cannot think of anything,NA,NA,NA
